,match_id,year,month,day,hour,side,start_time,radiant_win,Results,player_slot,duration,duration,hero_id,hero_id,localized_name,primary_attr,attack_type,primary_attr,carry,jungler,pusher,nuker,disabler,initiator,durable,support,legs,kills,kills,deaths,deaths,assists,assists
131,3865819009.0,2018,5,4,16,Dire,1525440663.0,1.0,0,131.0,1675.0,1675,33.0,33,Enigma,int,Ranged,int,0,1,1,0,1,1,0,0,0,4.0,4,6.0,6,5.0,5
132,3865678574.0,2018,5,4,15,Dire,1525436286.0,0.0,1,128.0,3921.0,3921,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,3.0,3,8.0,8,25.0,25
133,3847313731.0,2018,4,23,16,Dire,1524488728.0,0.0,1,128.0,2461.0,2461,45.0,45,Pugna,int,Ranged,int,0,0,1,1,0,0,0,0,2,7.0,7,6.0,6,10.0,10
134,3847235854.0,2018,4,23,15,Radiant,1524485844.0,1.0,1,0.0,2445.0,2445,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,3.0,3,7.0,7,17.0,17
135,3847155000.0,2018,4,23,14,Dire,1524482443.0,1.0,0,128.0,2085.0,2085,102.0,102,Abaddon,str,Melee,str,1,0,0,0,0,0,1,1,2,1.0,1,6.0,6,11.0,11
136,3847118092.0,2018,4,23,13,Dire,1524480665.0,1.0,0,130.0,1453.0,1453,53.0,53,Nature's Prophet,int,Ranged,int,1,1,1,1,0,0,0,0,2,4.0,4,9.0,9,7.0,7
137,3847078942.0,2018,4,23,13,Radiant,1524478708.0,1.0,1,2.0,1570.0,1570,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,8.0,8,2.0,2,11.0,11
138,3847014878.0,2018,4,23,12,Radiant,1524475281.0,1.0,1,1.0,2562.0,2562,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,9.0,9,11.0,11,13.0,13
139,3834324505.0,2018,4,15,15,Dire,1523794738.0,0.0,1,130.0,3444.0,3444,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,5.0,5,17.0,17,27.0,27
140,3834257391.0,2018,4,15,14,Radiant,1523792334.0,0.0,0,4.0,1609.0,1609,107.0,107,Earth Spirit,str,Melee,str,0,0,0,1,1,1,1,0,2,5.0,5,7.0,7,11.0,11
141,3822327802.0,2018,4,8,11,Dire,1523175204.0,0.0,1,130.0,2866.0,2866,95.0,95,Troll Warlord,agi,Ranged,agi,1,0,1,0,1,0,1,0,2,14.0,14,4.0,4,13.0,13
142,3822253039.0,2018,4,8,10,Dire,1523171979.0,0.0,1,129.0,2686.0,2686,95.0,95,Troll Warlord,agi,Ranged,agi,1,0,1,0,1,0,1,0,2,15.0,15,6.0,6,14.0,14
143,3822175192.0,2018,4,8,9,Radiant,1523168423.0,0.0,0,3.0,1640.0,1640,95.0,95,Troll Warlord,agi,Ranged,agi,1,0,1,0,1,0,1,0,2,1.0,1,6.0,6,2.0,2
144,3820467811.0,2018,4,7,11,Dire,1523090167.0,1.0,0,132.0,461.0,461,69.0,69,Doom,str,Melee,str,1,0,0,1,1,1,1,0,2,0.0,0,2.0,2,0.0,0
145,3820406481.0,2018,4,7,10,Radiant,1523087348.0,0.0,0,0.0,2244.0,2244,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,1.0,1,9.0,9,12.0,12
146,3809395168.0,2018,3,31,17,Dire,1522505154.0,0.0,1,130.0,2181.0,2181,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,12.0,12,3.0,3,14.0,14
147,3809301587.0,2018,3,31,16,Radiant,1522502337.0,0.0,0,0.0,2216.0,2216,32.0,32,Riki,agi,Melee,agi,1,0,0,0,1,0,0,0,2,2.0,2,12.0,12,8.0,8
148,3809225218.0,2018,3,31,15,Dire,1522499920.0,1.0,0,130.0,1759.0,1759,32.0,32,Riki,agi,Melee,agi,1,0,0,0,1,0,0,0,2,3.0,3,8.0,8,4.0,4
149,3809136591.0,2018,3,31,14,Dire,1522496906.0,0.0,1,131.0,2370.0,2370,32.0,32,Riki,agi,Melee,agi,1,0,0,0,1,0,0,0,2,8.0,8,6.0,6,22.0,22
150,3809047020.0,2018,3,31,13,Radiant,1522493561.0,0.0,0,4.0,2790.0,2790,32.0,32,Riki,agi,Melee,agi,1,0,0,0,1,0,0,0,2,3.0,3,11.0,11,13.0,13
151,3797909222.0,2018,3,24,16,Dire,1521903563.0,1.0,0,129.0,2525.0,2525,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,17.0,17,10.0,10,8.0,8
152,3797824840.0,2018,3,24,16,Radiant,1521901034.0,1.0,1,3.0,1928.0,1928,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,3.0,3,3.0,3,12.0,12
153,3797740733.0,2018,3,24,15,Radiant,1521898518.0,0.0,0,1.0,2001.0,2001,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,3.0,3,9.0,9,7.0,7
154,3797625466.0,2018,3,24,14,Dire,1521894896.0,1.0,0,129.0,3198.0,3198,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,10.0,10,14.0,14,20.0,20
155,3797505502.0,2018,3,24,13,Radiant,1521890979.0,0.0,0,0.0,2716.0,2716,86.0,86,Rubick,int,Ranged,int,0,0,0,1,1,0,0,1,2,4.0,4,6.0,6,9.0,9
156,3791122247.0,2018,3,20,14,Dire,1521549354.0,0.0,1,131.0,3342.0,3342,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,2.0,2,11.0,11,35.0,35
157,3785377246.0,2018,3,17,11,Radiant,1521278007.0,0.0,0,0.0,2997.0,2997,102.0,102,Abaddon,str,Melee,str,1,0,0,0,0,0,1,1,2,7.0,7,7.0,7,19.0,19
158,3785278385.0,2018,3,17,10,Dire,1521274142.0,0.0,1,128.0,2291.0,2291,88.0,88,Nyx Assassin,agi,Melee,agi,0,0,0,1,1,1,0,0,6,9.0,9,2.0,2,23.0,23
159,3773944251.0,2018,3,10,15,Radiant,1520690306.0,0.0,0,3.0,3293.0,3293,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,5.0,5,8.0,8,14.0,14
160,3773821090.0,2018,3,10,14,Dire,1520686415.0,1.0,0,131.0,2907.0,2907,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,6.0,6,12.0,12,23.0,23
161,3773736206.0,2018,3,10,14,Dire,1520683646.0,0.0,1,131.0,2282.0,2282,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,6.0,6,7.0,7,24.0,24
162,3772192262.0,2018,3,9,17,Dire,1520607903.0,1.0,0,132.0,3020.0,3020,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,4.0,4,11.0,11,17.0,17
163,3772095283.0,2018,3,9,16,Radiant,1520604734.0,1.0,1,4.0,2623.0,2623,6.0,6,Drow Ranger,agi,Ranged,agi,1,0,1,0,1,0,0,0,2,9.0,9,6.0,6,12.0,12
164,3772011270.0,2018,3,9,15,Dire,1520602005.0,0.0,1,129.0,2039.0,2039,71.0,71,Spirit Breaker,str,Melee,str,1,0,0,0,1,1,1,0,2,8.0,8,6.0,6,27.0,27
165,3771903486.0,2018,3,9,14,Dire,1520598334.0,1.0,0,128.0,2922.0,2922,96.0,96,Centaur Warrunner,str,Melee,str,0,0,0,1,1,1,1,0,4,8.0,8,11.0,11,27.0,27
166,3771812832.0,2018,3,9,13,Dire,1520594931.0,0.0,1,131.0,2507.0,2507,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,9.0,9,4.0,4,20.0,20
167,3765514449.0,2018,3,5,14,Dire,1520252839.0,1.0,0,129.0,3226.0,3226,97.0,97,Magnus,str,Melee,str,0,0,0,1,1,1,0,0,4,5.0,5,8.0,8,14.0,14
168,3765447221.0,2018,3,5,13,Dire,1520249942.0,0.0,1,131.0,2365.0,2365,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,8.0,8,4.0,4,19.0,19
169,3763939326.0,2018,3,4,14,Dire,1520166839.0,1.0,0,129.0,2559.0,2559,62.0,62,Bounty Hunter,agi,Melee,agi,0,0,0,1,0,0,0,0,2,4.0,4,7.0,7,14.0,14
170,3763875671.0,2018,3,4,13,Radiant,1520164708.0,1.0,1,3.0,1474.0,1474,31.0,31,Lich,int,Ranged,int,0,0,0,1,0,0,0,1,2,4.0,4,3.0,3,14.0,14
171,3763792841.0,2018,3,4,13,Radiant,1520161739.0,0.0,0,4.0,2429.0,2429,3.0,3,Bane,int,Ranged,int,0,0,0,1,1,0,1,1,4,1.0,1,8.0,8,6.0,6
172,3763727904.0,2018,3,4,12,Radiant,1520159280.0,1.0,1,3.0,1707.0,1707,3.0,3,Bane,int,Ranged,int,0,0,0,1,1,0,1,1,4,5.0,5,2.0,2,11.0,11
173,3763603095.0,2018,3,4,11,Dire,1520154491.0,0.0,1,130.0,3980.0,3980,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,10.0,10,12.0,12,25.0,25
174,3754138552.0,2018,2,26,17,Dire,1519657839.0,0.0,1,131.0,2766.0,2766,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,1.0,1,10.0,10,11.0,11
175,3754038669.0,2018,2,26,16,Radiant,1519654128.0,0.0,0,3.0,2959.0,2959,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,2.0,2,6.0,6,17.0,17
176,3753972470.0,2018,2,26,15,Radiant,1519651730.0,0.0,0,4.0,1817.0,1817,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,2.0,2,7.0,7,7.0,7
177,3753885010.0,2018,2,26,14,Dire,1519648527.0,0.0,1,132.0,2576.0,2576,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,2.0,2,8.0,8,27.0,27
178,3753797919.0,2018,2,26,13,Radiant,1519644977.0,1.0,1,0.0,2375.0,2375,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,9.0,9,5.0,5,17.0,17
179,3750321370.0,2018,2,24,13,Radiant,1519472971.0,1.0,1,0.0,3009.0,3009,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,2.0,2,10.0,10,24.0,24
180,3750242048.0,2018,2,24,12,Radiant,1519469908.0,1.0,1,2.0,2499.0,2499,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,1.0,1,5.0,5,23.0,23
181,3750164350.0,2018,2,24,12,Radiant,1519466832.0,1.0,1,4.0,2453.0,2453,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,6.0,6,6.0,6,18.0,18
182,3750084399.0,2018,2,24,11,Dire,1519463579.0,1.0,0,130.0,1570.0,1570,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,2.0,2,4.0,4,5.0,5
183,3749985725.0,2018,2,24,10,Radiant,1519459476.0,0.0,0,2.0,2845.0,2845,89.0,89,Naga Siren,agi,Melee,agi,1,0,1,0,1,1,0,1,0,4.0,4,6.0,6,12.0,12
184,3745085002.0,2018,2,21,10,Radiant,1519202826.0,0.0,0,2.0,1934.0,1934,5.0,5,Crystal Maiden,int,Ranged,int,0,1,0,1,1,0,0,1,2,4.0,4,7.0,7,17.0,17
185,3745032426.0,2018,2,21,10,Dire,1519200177.0,1.0,0,129.0,1966.0,1966,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,4.0,4,4.0,4,4.0,4
186,3744970847.0,2018,2,21,9,Dire,1519196883.0,0.0,1,130.0,2535.0,2535,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,7.0,7,7.0,7,19.0,19
187,3744910967.0,2018,2,21,8,Dire,1519193444.0,1.0,0,131.0,2612.0,2612,66.0,66,Chen,int,Ranged,int,0,1,1,0,0,0,0,1,2,6.0,6,10.0,10,9.0,9
188,3730952253.0,2018,2,12,18,Dire,1518452159.0,1.0,0,131.0,2108.0,2108,13.0,13,Puck,int,Ranged,int,0,0,0,1,1,1,0,0,2,5.0,5,4.0,4,11.0,11
189,3730837984.0,2018,2,12,17,Dire,1518447750.0,0.0,1,131.0,3775.0,3775,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,12.0,12,9.0,9,24.0,24
190,3730776756.0,2018,2,12,16,Radiant,1518445532.0,0.0,0,3.0,1710.0,1710,9.0,9,Mirana,agi,Ranged,agi,1,0,0,1,1,0,0,1,2,5.0,5,10.0,10,10.0,10
191,3730700346.0,2018,2,12,15,Radiant,1518442769.0,1.0,1,0.0,2111.0,2111,19.0,19,Tiny,str,Melee,str,1,0,1,1,1,1,1,0,2,6.0,6,9.0,9,12.0,12
192,3730592766.0,2018,2,12,14,Radiant,1518438826.0,0.0,0,0.0,3113.0,3113,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,12.0,12,10.0,10,6.0,6
193,3730518012.0,2018,2,12,13,Dire,1518435859.0,0.0,1,128.0,2082.0,2082,15.0,15,Razor,agi,Ranged,agi,1,0,1,1,0,0,1,0,0,12.0,12,5.0,5,20.0,20
194,3730461855.0,2018,2,12,13,Dire,1518433431.0,0.0,1,130.0,1670.0,1670,58.0,58,Enchantress,int,Ranged,int,0,1,1,0,1,0,1,1,4,15.0,15,2.0,2,8.0,8
195,3730400684.0,2018,2,12,12,Radiant,1518430527.0,0.0,0,1.0,1961.0,1961,75.0,75,Silencer,int,Ranged,int,1,0,0,1,1,1,0,1,2,2.0,2,8.0,8,6.0,6
196,3726751193.0,2018,2,10,12,Radiant,1518258759.0,1.0,1,2.0,2756.0,2756,101.0,101,Skywrath Mage,int,Ranged,int,0,0,0,1,1,0,0,1,2,8.0,8,11.0,11,25.0,25
197,3726678865.0,2018,2,10,11,Dire,1518255894.0,1.0,0,128.0,1983.0,1983,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,1.0,1,7.0,7,1.0,1
198,3726600037.0,2018,2,10,10,Radiant,1518252759.0,1.0,1,2.0,2657.0,2657,97.0,97,Magnus,str,Melee,str,0,0,0,1,1,1,0,0,4,10.0,10,6.0,6,16.0,16
199,3726522037.0,2018,2,10,9,Radiant,1518249585.0,1.0,1,1.0,2194.0,2194,97.0,97,Magnus,str,Melee,str,0,0,0,1,1,1,0,0,4,5.0,5,3.0,3,20.0,20
200,3721864032.0,2018,2,7,15,Dire,1518008445.0,0.0,1,132.0,1740.0,1740,86.0,86,Rubick,int,Ranged,int,0,0,0,1,1,0,0,1,2,7.0,7,5.0,5,19.0,19
201,3721759062.0,2018,2,7,13,Dire,1518004601.0,0.0,1,131.0,3112.0,3112,18.0,18,Sven,str,Melee,str,1,0,0,1,1,1,1,0,2,10.0,10,4.0,4,6.0,6
202,3721692423.0,2018,2,7,13,Radiant,1518001873.0,0.0,0,3.0,2161.0,2161,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,5.0,5,8.0,8,7.0,7
203,3721629496.0,2018,2,7,12,Radiant,1517999047.0,1.0,1,1.0,2271.0,2271,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,5.0,5,3.0,3,14.0,14
204,3720095401.0,2018,2,6,13,Dire,1517916394.0,1.0,0,130.0,2078.0,2078,7.0,7,Earthshaker,str,Melee,str,0,0,0,1,1,1,0,1,2,1.0,1,7.0,7,5.0,5
205,3720003303.0,2018,2,6,12,Radiant,1517912384.0,1.0,1,0.0,2059.0,2059,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,1.0,1,6.0,6,15.0,15
206,3719932448.0,2018,2,6,11,Radiant,1517909118.0,0.0,0,3.0,2762.0,2762,70.0,70,Ursa,agi,Melee,agi,1,1,0,0,1,0,1,0,2,15.0,15,5.0,5,3.0,3
207,3714863464.0,2018,2,3,14,Dire,1517662335.0,1.0,0,130.0,2087.0,2087,110.0,110,Phoenix,str,Ranged,str,0,0,0,1,1,1,0,1,2,4.0,4,6.0,6,10.0,10
208,3714793627.0,2018,2,3,14,Dire,1517660162.0,1.0,0,128.0,1197.0,1197,109.0,109,Terrorblade,agi,Melee,agi,1,0,1,1,0,0,0,0,2,1.0,1,5.0,5,3.0,3
209,3714709667.0,2018,2,3,13,Radiant,1517657355.0,1.0,1,0.0,2211.0,2211,47.0,47,Viper,agi,Ranged,agi,1,0,0,0,1,1,1,0,0,12.0,12,6.0,6,14.0,14
210,3714618800.0,2018,2,3,12,Radiant,1517654097.0,0.0,0,1.0,2611.0,2611,31.0,31,Lich,int,Ranged,int,0,0,0,1,0,0,0,1,2,3.0,3,6.0,6,9.0,9
211,3714545760.0,2018,2,3,11,Radiant,1517651336.0,0.0,0,4.0,2123.0,2123,3.0,3,Bane,int,Ranged,int,0,0,0,1,1,0,1,1,4,1.0,1,6.0,6,11.0,11
212,3714476374.0,2018,2,3,11,Dire,1517648690.0,0.0,1,130.0,2056.0,2056,27.0,27,Shadow Shaman,int,Ranged,int,0,0,1,1,1,1,0,1,2,3.0,3,7.0,7,14.0,14
213,3708057098.0,2018,1,30,16,Dire,1517322852.0,0.0,1,130.0,2648.0,2648,28.0,28,Slardar,str,Melee,str,1,0,0,0,1,1,1,0,0,6.0,6,8.0,8,23.0,23
214,3707969027.0,2018,1,30,15,Radiant,1517319931.0,1.0,1,4.0,2096.0,2096,26.0,26,Lion,int,Ranged,int,0,0,0,1,1,1,0,1,2,4.0,4,7.0,7,10.0,10
215,3707862849.0,2018,1,30,14,Radiant,1517316384.0,1.0,1,4.0,2789.0,2789,88.0,88,Nyx Assassin,agi,Melee,agi,0,0,0,1,1,1,0,0,6,8.0,8,9.0,9,23.0,23
216,3700372263.0,2018,1,26,15,Radiant,1516971654.0,1.0,1,2.0,4457.0,4457,8.0,8,Juggernaut,agi,Melee,agi,1,0,1,0,0,0,0,0,2,19.0,19,7.0,7,17.0,17
217,3700054697.0,2018,1,26,11,Dire,1516959721.0,0.0,1,128.0,3685.0,3685,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,14.0,14,8.0,8,26.0,26
218,3699989747.0,2018,1,26,10,Radiant,1516956866.0,0.0,0,3.0,2173.0,2173,62.0,62,Bounty Hunter,agi,Melee,agi,0,0,0,1,0,0,0,0,2,3.0,3,14.0,14,11.0,11
219,3699930786.0,2018,1,26,10,Dire,1516954182.0,0.0,1,128.0,2130.0,2130,40.0,40,Venomancer,agi,Ranged,agi,0,0,1,1,1,1,0,1,0,1.0,1,4.0,4,24.0,24
220,3699844309.0,2018,1,26,9,Dire,1516950058.0,0.0,1,129.0,2372.0,2372,21.0,21,Windranger,int,Ranged,int,1,0,0,1,1,0,0,1,2,0.0,0,3.0,3,19.0,19
221,3699795563.0,2018,1,26,8,Radiant,1516947703.0,1.0,1,4.0,1745.0,1745,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,3.0,3,3.0,3,13.0,13
222,3699745523.0,2018,1,26,7,Radiant,1516945117.0,1.0,1,4.0,2104.0,2104,83.0,83,Treant Protector,str,Melee,str,0,0,0,0,1,1,1,1,2,1.0,1,3.0,3,9.0,9
223,3682512770.0,2018,1,16,14,Dire,1516105961.0,1.0,0,132.0,2411.0,2411,57.0,57,Omniknight,str,Melee,str,0,0,0,1,0,0,1,1,2,2.0,2,5.0,5,5.0,5
224,3682436117.0,2018,1,16,13,Dire,1516103167.0,0.0,1,132.0,2332.0,2332,3.0,3,Bane,int,Ranged,int,0,0,0,1,1,0,1,1,4,4.0,4,2.0,2,18.0,18
225,3682369331.0,2018,1,16,13,Radiant,1516100533.0,1.0,1,2.0,1930.0,1930,3.0,3,Bane,int,Ranged,int,0,0,0,1,1,0,1,1,4,4.0,4,5.0,5,16.0,16
226,3682281472.0,2018,1,16,11,Dire,1516096762.0,1.0,0,130.0,3114.0,3114,88.0,88,Nyx Assassin,agi,Melee,agi,0,0,0,1,1,1,0,0,6,5.0,5,10.0,10,19.0,19
227,3682222049.0,2018,1,16,11,Dire,1516094073.0,0.0,1,128.0,1875.0,1875,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,2.0,2,0.0,0,8.0,8
228,3680806475.0,2018,1,15,14,Radiant,1516020479.0,1.0,1,4.0,2268.0,2268,33.0,33,Enigma,int,Ranged,int,0,1,1,0,1,1,0,0,0,3.0,3,3.0,3,18.0,18
229,3680741872.0,2018,1,15,14,Dire,1516018245.0,0.0,1,129.0,1777.0,1777,54.0,54,Lifestealer,str,Melee,str,1,1,0,0,1,0,1,0,2,10.0,10,2.0,2,12.0,12
230,3680638878.0,2018,1,15,13,Radiant,1516014295.0,1.0,1,1.0,3018.0,3018,62.0,62,Bounty Hunter,agi,Melee,agi,0,0,0,1,0,0,0,0,2,6.0,6,6.0,6,29.0,29
231,3677034985.0,2018,1,13,16,Dire,1515855169.0,0.0,1,128.0,3224.0,3224,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,10.0,10,4.0,4,23.0,23
232,3676938251.0,2018,1,13,16,Radiant,1515852480.0,0.0,0,2.0,1977.0,1977,72.0,72,Gyrocopter,agi,Ranged,agi,1,0,0,1,1,0,0,0,2,8.0,8,4.0,4,6.0,6
233,3676824344.0,2018,1,13,15,Radiant,1515849313.0,0.0,0,2.0,2696.0,2696,17.0,17,Storm Spirit,int,Ranged,int,1,0,0,1,1,1,0,0,2,13.0,13,6.0,6,19.0,19
234,3676705557.0,2018,1,13,14,Dire,1515845936.0,1.0,0,131.0,2987.0,2987,72.0,72,Gyrocopter,agi,Ranged,agi,1,0,0,1,1,0,0,0,2,7.0,7,13.0,13,15.0,15
235,3676627672.0,2018,1,13,13,Radiant,1515843542.0,1.0,1,2.0,1609.0,1609,86.0,86,Rubick,int,Ranged,int,0,0,0,1,1,0,0,1,2,2.0,2,4.0,4,20.0,20
236,3663763669.0,2018,1,6,13,Radiant,1515237367.0,0.0,0,1.0,3532.0,3532,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,20.0,20,13.0,13,11.0,11
237,3663586095.0,2018,1,6,11,Dire,1515230889.0,1.0,0,129.0,5045.0,5045,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,10.0,10,19.0,19,25.0,25
238,3663531749.0,2018,1,6,10,Radiant,1515228808.0,1.0,1,1.0,1578.0,1578,38.0,38,Beastmaster,str,Melee,str,0,0,0,1,1,1,1,0,2,6.0,6,2.0,2,8.0,8
239,3662281083.0,2018,1,5,17,Dire,1515167814.0,1.0,0,131.0,1581.0,1581,53.0,53,Nature's Prophet,int,Ranged,int,1,1,1,1,0,0,0,0,2,8.0,8,4.0,4,11.0,11
240,3662167371.0,2018,1,5,16,Radiant,1515164297.0,0.0,0,3.0,2184.0,2184,108.0,108,Underlord,str,Melee,str,0,0,0,1,1,0,1,1,2,7.0,7,13.0,13,8.0,8
241,3662061861.0,2018,1,5,16,Radiant,1515161239.0,0.0,0,3.0,2560.0,2560,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,11.0,11,11.0,11,12.0,12
242,3661953767.0,2018,1,5,15,Dire,1515158123.0,1.0,0,131.0,2056.0,2056,66.0,66,Chen,int,Ranged,int,0,1,1,0,0,0,0,1,2,3.0,3,6.0,6,19.0,19
243,3660174393.0,2018,1,4,16,Dire,1515075624.0,1.0,0,131.0,2873.0,2873,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,7.0,7,7.0,7,12.0,12
244,3660085150.0,2018,1,4,15,Radiant,1515072844.0,0.0,0,1.0,2086.0,2086,73.0,73,Alchemist,str,Melee,str,1,0,0,1,1,1,1,1,2,5.0,5,10.0,10,8.0,8
245,3660002143.0,2018,1,4,14,Radiant,1515070236.0,0.0,0,4.0,1903.0,1903,7.0,7,Earthshaker,str,Melee,str,0,0,0,1,1,1,0,1,2,3.0,3,8.0,8,6.0,6
246,3659926483.0,2018,1,4,14,Dire,1515067772.0,0.0,1,132.0,1996.0,1996,91.0,91,Io,str,Ranged,str,0,0,0,1,0,0,0,1,0,4.0,4,6.0,6,4.0,4
247,3638644857.0,2017,12,24,15,Radiant,1514120451.0,1.0,1,4.0,1246.0,1246,79.0,79,Shadow Demon,int,Ranged,int,0,0,0,1,1,1,0,1,2,1.0,1,3.0,3,12.0,12
248,3638540804.0,2017,12,24,14,Dire,1514117410.0,1.0,0,129.0,2390.0,2390,9.0,9,Mirana,agi,Ranged,agi,1,0,0,1,1,0,0,1,2,3.0,3,6.0,6,20.0,20
249,3638447916.0,2017,12,24,13,Dire,1514114543.0,1.0,0,130.0,2238.0,2238,22.0,22,Zeus,int,Ranged,int,0,0,0,1,0,0,0,0,2,8.0,8,9.0,9,12.0,12
250,3638364818.0,2017,12,24,12,Radiant,1514111800.0,1.0,1,4.0,2203.0,2203,41.0,41,Faceless Void,agi,Melee,agi,1,0,0,0,1,1,1,0,2,11.0,11,4.0,4,16.0,16
251,3638241814.0,2017,12,24,11,Dire,1514107613.0,1.0,0,129.0,2503.0,2503,53.0,53,Nature's Prophet,int,Ranged,int,1,1,1,1,0,0,0,0,2,3.0,3,13.0,13,15.0,15
252,3638158686.0,2017,12,24,10,Radiant,1514104831.0,0.0,0,1.0,2236.0,2236,86.0,86,Rubick,int,Ranged,int,0,0,0,1,1,0,0,1,2,2.0,2,5.0,5,11.0,11
253,3638077078.0,2017,12,24,9,Radiant,1514102149.0,1.0,1,2.0,2265.0,2265,103.0,103,Elder Titan,str,Melee,str,0,0,0,1,1,1,1,0,2,4.0,4,6.0,6,10.0,10
254,3637968191.0,2017,12,24,8,Radiant,1514098348.0,1.0,1,1.0,3172.0,3172,103.0,103,Elder Titan,str,Melee,str,0,0,0,1,1,1,1,0,2,8.0,8,7.0,7,21.0,21
255,3627655523.0,2017,12,19,6,Radiant,1513658905.0,0.0,0,3.0,2871.0,2871,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,4.0,4,7.0,7,10.0,10
256,3627604867.0,2017,12,19,6,Dire,1513656885.0,0.0,1,129.0,1581.0,1581,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,1.0,1,6.0,6,12.0,12
257,3624138965.0,2017,12,17,13,Dire,1513509454.0,0.0,1,128.0,1848.0,1848,90.0,90,Keeper of the Light,int,Ranged,int,0,1,0,1,1,0,0,1,2,4.0,4,2.0,2,12.0,12
258,3624030660.0,2017,12,17,12,Dire,1513506156.0,0.0,1,128.0,2756.0,2756,16.0,16,Sand King,str,Melee,str,0,1,0,1,1,1,0,0,6,4.0,4,13.0,13,19.0,19
259,3623958087.0,2017,12,17,11,Radiant,1513503861.0,1.0,1,2.0,1666.0,1666,11.0,11,Shadow Fiend,agi,Ranged,agi,1,0,0,1,0,0,0,0,0,16.0,16,5.0,5,6.0,6
260,3623857241.0,2017,12,17,10,Dire,1513500702.0,1.0,0,128.0,2438.0,2438,15.0,15,Razor,agi,Ranged,agi,1,0,1,1,0,0,1,0,0,6.0,6,11.0,11,10.0,10
261,3623747756.0,2017,12,17,9,Dire,1513497226.0,1.0,0,129.0,2130.0,2130,13.0,13,Puck,int,Ranged,int,0,0,0,1,1,1,0,0,2,5.0,5,9.0,9,4.0,4
262,3623661307.0,2017,12,17,9,Radiant,1513494381.0,1.0,1,1.0,2448.0,2448,68.0,68,Ancient Apparition,int,Ranged,int,0,0,0,1,1,0,0,1,2,5.0,5,6.0,6,22.0,22
